SL Source #1,SEQID,Module,Primary Target,Exposure (s),RA,DEC,PA,,In old sheet?,Notes,,,,,
,70023001002,B,Coma_MOS001,31996.6221,195.15,27.9226,189.1577,0,N,"Extended source, no SL",,,,,
,70023001002,B,Coma_MOS001,31996.6221,195.15,27.9226,189.1577,0,N,"Extended source, no SL",,,,,
,70023002002,A,Coma_MOS002,27010.0545,194.96,27.7786,189.1606,0,N,"Extended source, no SL",,,,,
,70023002002,B,Coma_MOS002,27010.0545,194.96,27.7786,189.1606,1,N,"Extended, no SL",,,,,
,70023002002,B,Coma_MOS002,27010.0545,194.96,27.7786,189.1606,1,N,"Extended, no SL",,,,,
,70023003002,A,Coma_MOS003,30923.0804,195.18,28.0763,188.1797,0,N,"Extended source, no SL",,,,,
,70023003002,B,Coma_MOS003,30923.0804,195.18,28.0763,188.1797,0,N,"Extended source, no SL",,,,,
,70023003002,B,Coma_MOS003,30923.0804,195.18,28.0763,188.1797,0,N,"Extended source, no SL",,,,,
,70023004001,A,Coma_MOS004,30172.7832,194.64,27.8493,187.177,1,N,"Extended source, no SL",,,,,
,70023004001,B,Coma_MOS004,30172.7832,194.64,27.8493,187.177,0,N,"Extended source, no SL",,,,,
,70023004001,B,Coma_MOS004,30172.7832,194.64,27.8493,187.177,0,N,"Extended source, no SL",,,,,
,70023005001,B,Coma_MOS005,30384.9272,194.48,27.8626,187.1671,2,N,"Extended source, no SL",,,,,
,70023005001,B,Coma_MOS005,30384.9272,194.48,27.8626,187.1671,2,N,"Extended source, no SL",,,,,
,70023006002,A,Coma_MOS006,30920.8895,195.01,28.1005,186.1704,2,N,"Extended source, no SL",,,,,
,70023006002,B,Coma_MOS006,30920.8895,195.01,28.1005,186.1704,1,N,"Extended source, no SL",,,,,
,70023006002,B,Coma_MOS006,30920.8895,195.01,28.1005,186.1704,1,N,"Extended source, no SL",,,,,
,70023007001,A,Coma_MOS007,30113.2469,194.80,27.9369,186.1524,2,N,Extended source.,,,,,
,70023007001,B,Coma_MOS007,30113.2469,194.80,27.9369,186.1524,0,N,"Extended source, no SL",,,,,
,70023007001,B,Coma_MOS007,30113.2469,194.80,27.9369,186.1524,0,N,"Extended source, no SL",,,,,
,70023008001,A,Coma_MOS008,30045.3615,194.84,28.0802,185.1503,2,N,"Extended source, no SL",,,,,
,70023008001,B,Coma_MOS008,30045.3615,194.84,28.0802,185.1503,1,N,"Extended source, no SL",,,,,
,70023008001,B,Coma_MOS008,30045.3615,194.84,28.0802,185.1503,1,N,"Extended source, no SL",,,,,
,70023009001,A,Coma_MOS009,30573.5439,194.67,28.011,185.1456,0,N,Extended source,,,,,
,70023009001,B,Coma_MOS009,30573.5439,194.67,28.011,185.1456,0,N,"Extended source, no SL",,,,,
,70023009001,B,Coma_MOS009,30573.5439,194.67,28.011,185.1456,0,N,"Extended source, no SL",,,,,
,70023011002,A,Coma_MOS011,32499.457,195.13,27.7869,182.1388,2,N,"Extended source, no SL",,,,,
,70023011002,B,Coma_MOS011,32499.457,195.13,27.7869,182.1388,0,N,"Extended source, no SL",,,,,
,70023011002,B,Coma_MOS011,32499.457,195.13,27.7869,182.1388,0,N,"Extended source, no SL",,,,,
,70023012001,A,Coma_MOS012,32426.9837,194.80,27.8138,182.141,0,N,"Extended source, no SL",,,,,
,70023012001,B,Coma_MOS012,32426.9837,194.80,27.8138,182.141,1,N,"Extended, no SL",,,,,
,70023012001,B,Coma_MOS012,32426.9837,194.80,27.8138,182.141,1,N,"Extended, no SL",,,,,
,70023013002,B,Coma_MOS013,32374.5332,194.61,27.7177,181.1452,1,N,"Extended source, no SL",,,,,
,70023013002,B,Coma_MOS013,32374.5332,194.61,27.7177,181.1452,1,N,"Extended source, no SL",,,,,
,70023014001,B,Coma_MOS014,29440.9176,194.70,28.1466,181.1368,1,N,"Extended source, no SL",,,,,
,70023014001,B,Coma_MOS014,29440.9176,194.70,28.1466,181.1368,1,N,"Extended source, no SL",,,,,
,70201001002,A,Abell_754_Shock,123805.6243,137.42,-9.6895,201.9901,0,N,"Extended source, no SL",,,,,
,70201001002,B,Abell_754_Shock,123805.6243,137.42,-9.6895,201.9901,0,N,"Extended source, no SL",,,,,
,70201001002,B,Abell_754_Shock,123805.6243,137.42,-9.6895,201.9901,0,N,"Extended source, no SL",,,,,
,70301003002,A,Ophiuchus_Cluster_2,121623.5184,258.17,-23.4884,158.7126,1,Y,Extended source.,,,,,
,70301003002,B,Ophiuchus_Cluster_2,121623.5184,258.17,-23.4884,158.7126,1,Y,"Extended source, no SL",,,,,
,70301003002,B,Ophiuchus_Cluster_2,121623.5184,258.17,-23.4884,158.7126,1,Y,"Extended source, no SL",,,,,
,70601002002,A,ABELL_2319,133940.0718,290.30,43.9333,77.1436,1,N,"Extended source, no SL",,,,,
,70601002002,B,ABELL_2319,133940.0718,290.30,43.9333,77.1436,1,N,"Extended source, no SL",,,,,
,70601002002,B,ABELL_2319,133940.0718,290.30,43.9333,77.1436,1,N,"Extended source, no SL",,,,,
,80001002002,A,RXJ0520d5m6932,27758.2998,80.09,-69.5331,280.7768,1,N,"PSF bleed, no SL (pointing issue?)",,,,,
,80001002002,B,RXJ0520d5m6932,27758.2998,80.09,-69.5331,280.7768,1,N,"PSF bleed, no SL",,,,,
,80001002002,B,RXJ0520d5m6932,27758.2998,80.09,-69.5331,280.7768,1,N,"PSF bleed, no SL",,,,,
,80001002004,B,RXJ0520d5m6932,33240.9488,80.12,-69.5727,283.2366,1,N,Maybe SL on A?,,,,,
,80001002004,B,RXJ0520d5m6932,33240.9488,80.12,-69.5727,283.2366,1,N,Maybe SL on A?,,,,,
,80001005002,A,GS1826m238,13235.1746,277.36,-23.7796,204.5027,1,Y,"PSF bleed, no SL",,,,,
,80001005002,B,GS1826m238,13235.1746,277.36,-23.7796,204.5027,1,Y,"Weird source location, no SL",,,,,
,80001005002,B,GS1826m238,13235.1746,277.36,-23.7796,204.5027,1,Y,"Weird source location, no SL",,,,,
,80001005003,A,GS1826m238,38678.564,277.41,-23.8099,204.5008,1,Y,"PSF bleed, no SL",,,,,
,80001005003,B,GS1826m238,38678.564,277.41,-23.8099,204.5008,2,Y,"PSF bleed, no SL",,,,,
,80001005003,B,GS1826m238,38678.564,277.41,-23.8099,204.5008,2,Y,"PSF bleed, no SL",,,,,
,80001011002,B,4U1820m30,1803.9106,275.90,-30.4013,300.9498,1,Y,PSF bleed,,,,,
,80001011002,B,4U1820m30,1803.9106,275.90,-30.4013,300.9498,1,Y,PSF bleed,,,,,
,80001012002,A,4U1728m34,27322.3531,262.96,-33.852,339.9252,2,N,PSF bleed,,,,,
,80001012002,B,4U1728m34,27322.3531,262.96,-33.852,339.9252,2,Y,PSF bleed,,,,,
,80001012002,B,4U1728m34,27322.3531,262.96,-33.852,339.9252,2,Y,PSF bleed,,,,,
,80001012004,A,4U1728m34,26342.1347,262.95,-33.8687,339.9585,2,N,PSF bleed,,,,,
,80001012004,B,4U1728m34,26342.1347,262.95,-33.8687,339.9585,2,Y,PSF bleed,,,,,
,80001012004,B,4U1728m34,26342.1347,262.95,-33.8687,339.9585,2,Y,PSF bleed,,,,,
,80001013002,A,GX339_4,35093.2204,255.70,-48.7911,326.7782,2,Y,"PSF bleed, no SL",,,,,
,80001013004,A,GX339_4,20796.2479,255.69,-48.8086,329.2568,0,Y,"PSF bleed, no SL",,,,,
,80001013004,B,GX339_4,20796.2479,255.69,-48.8086,329.2568,2,Y,PSF bleed,,,,,
,80001013004,B,GX339_4,20796.2479,255.69,-48.8086,329.2568,2,Y,PSF bleed,,,,,
,80001013006,A,GX339_4,23154.3395,255.69,-48.8106,333.0369,2,N,"PSF bleed, no SL",,,,,
,80001013006,B,GX339_4,23154.3395,255.69,-48.8106,333.0369,2,Y,"PSF bleed, no SL",,,,,
,80001013006,B,GX339_4,23154.3395,255.69,-48.8106,333.0369,2,Y,"PSF bleed, no SL",,,,,
,80001013008,A,GX339_4,43193.1683,255.68,-48.8115,337.3895,0,Y,"PSF bleed, no SL",,,,,
,80001013008,B,GX339_4,43193.1683,255.68,-48.8115,337.3895,2,Y,"PSF bleed, no SL",,,,,
,80001013008,B,GX339_4,43193.1683,255.68,-48.8115,337.3895,2,Y,"PSF bleed, no SL",,,,,
,80001016002,A,1A_0535p262,21416.0837,84.71,26.2893,334.4195,1,Y,"PSF bleed, no SL",,,,,
,80001016002,B,1A_0535p262,21416.0837,84.71,26.2893,334.4195,1,Y,"PSF bleed, no SL",,,,,
,80001016002,B,1A_0535p262,21416.0837,84.71,26.2893,334.4195,1,Y,"PSF bleed, no SL",,,,,
,80001016004,A,1A_0535p262,29715.946,84.69,26.2802,334.4831,2,Y,"PSF bleed, no SL",,,,,
,80001040002,A,1RXSJ180408d9m342058,37819.8395,271.06,-34.3237,150.6151,1,Y,"PSF bleed, no SL",,,,,
,80001040002,B,1RXSJ180408d9m342058,37819.8395,271.06,-34.3237,150.6151,2,Y,"PSF bleed, no SL",,,,,
,80001040002,B,1RXSJ180408d9m342058,37819.8395,271.06,-34.3237,150.6151,2,Y,"PSF bleed, no SL",,,,,
,80001040004,A,1RXSJ180408d9m342058,25648.937,271.07,-34.3215,156.1694,2,Y,"PSF bleed, no SL",,,,,
,80001040004,B,1RXSJ180408d9m342058,25648.937,271.07,-34.3215,156.1694,0,Y,"PSF bleed, no SL",,,,,
,80001040004,B,1RXSJ180408d9m342058,25648.937,271.07,-34.3215,156.1694,0,Y,"PSF bleed, no SL",,,,,
,80001041002,A,IGRJ17091m3624,43293.4287,257.31,-36.3924,159.0663,0,N,"PSD Bleed, no SL",,,,,
,80001044002,A,H1743m322,50449.7126,266.55,-32.2383,335.7553,1,Y,PSF bleed (SL on FPMB...),,,,,
,80001044004,A,H1743m322,61284.1923,266.55,-32.2412,336.5288,2,Y,"PSF bleed, second point source, no SL",,,,,
,80001044006,A,H1743m322,25669.3923,266.53,-32.2508,338.8013,0,Y,"PSF bleed, no SL",,,,,
,80002012002,B,V4641_Sgr,24045.4004,274.90,-25.3668,150.4689,1,Y,"SL on A, PSF bleed on B",,,,,
,80002012002,B,V4641_Sgr,24045.4004,274.90,-25.3668,150.4689,1,Y,"SL on A, PSF bleed on B",,,,,
,80002015002,A,KS1947p300,18357.4561,297.38,30.1698,325.3777,1,Y,"PSF Bleed, No SL",,,,,
,80002015002,B,KS1947p300,18357.4561,297.38,30.1698,325.3777,0,Y,"PSF bleed, no SL",,,,,
,80002015002,B,KS1947p300,18357.4561,297.38,30.1698,325.3777,0,Y,"PSF bleed, no SL",,,,,
,80002015004,A,KS1947p300,18588.4124,297.40,30.1561,299.9541,1,Y,PSF Bleed,,,,,
,80002015004,B,KS1947p300,18588.4124,297.40,30.1561,299.9541,1,N,PSF bleed,,,,,
,80002015004,B,KS1947p300,18588.4124,297.40,30.1561,299.9541,1,N,PSF bleed,,,,,
,80002015006,A,KS1947p300,27285.0981,297.41,30.1735,285.5416,1,Y,"PSF Bleed, No SL",,,,,
,80002015006,B,KS1947p300,27285.0981,297.41,30.1735,285.5416,0,Y,"PSF bleed, no SL",,,,,
,80002015006,B,KS1947p300,27285.0981,297.41,30.1735,285.5416,0,Y,"PSF bleed, no SL",,,,,
,80002016002,A,Cep_X4,40417.9332,324.89,57.0067,115.075,0,Y,"PSF bleed, no SL",,,,,
,80002016002,B,Cep_X4,40417.9332,324.89,57.0067,115.075,1,Y,"PSF bleed, no SL",,,,,
,80002016002,B,Cep_X4,40417.9332,324.89,57.0067,115.075,1,Y,"PSF bleed, no SL",,,,,
,80002017002,B,GRO_J1744m28,28668.9229,266.18,-28.7049,152.6024,0,Y,PSF Bleed,,,,,
,80002017002,B,GRO_J1744m28,28668.9229,266.18,-28.7049,152.6024,0,Y,PSF Bleed,,,,,
,80102002008,A,V0332p53,18062.5971,53.75,53.2034,119.3628,1,N,"PSF bleed, no SL",,,,,
,80102002008,B,V0332p53,18062.5971,53.75,53.2034,119.3628,1,N,"PSF bleed, no SL",,,,,
,80102002008,B,V0332p53,18062.5971,53.75,53.2034,119.3628,1,N,"PSF bleed, no SL",,,,,
,80102002010,A,V0332p53,20830.5933,53.75,53.1986,116.5598,2,N,"PSF bleed, no SL",,,,,
,80102002010,B,V0332p53,20830.5933,53.75,53.1986,116.5598,2,N,PSF bleed,,,,,
,80102002010,B,V0332p53,20830.5933,53.75,53.1986,116.5598,2,N,PSF bleed,,,,,
,80102011002,A,GX339m4,21636.8747,255.68,-48.8105,334.4392,1,Y,"PSF bleed, no SL",,,,,
,80102011002,B,GX339m4,21636.8747,255.68,-48.8105,334.4392,2,Y,"PSF bleed, no SL",,,,,
,80102011002,B,GX339m4,21636.8747,255.68,-48.8105,334.4392,2,Y,"PSF bleed, no SL",,,,,
,80102011004,A,GX339m4,18302.7169,255.66,-48.8082,337.5641,0,Y,"PSF bleed, no SL",,,,,
,80102011004,B,GX339m4,18302.7169,255.66,-48.8082,337.5641,1,Y,"PSF Bleed, no SL",,,,,
,80102011004,B,GX339m4,18302.7169,255.66,-48.8082,337.5641,1,Y,"PSF Bleed, no SL",,,,,
,80102011006,A,GX339m4,19798.9843,255.67,-48.8045,337.5992,2,N,"PSF bleed, no SL",,,,,
,80102011006,B,GX339m4,19798.9843,255.67,-48.8045,337.5992,0,Y,PSF bleed,,,,,
,80102011006,B,GX339m4,19798.9843,255.67,-48.8045,337.5992,0,Y,PSF bleed,,,,,
,80102011008,A,GX339m4,21467.8624,255.68,-48.806,340.8154,2,Y,"PSF bleed, no SL",,,,,
,80202006004,B,NGC_3783,25366.8919,174.79,-37.7274,176.1597,0,N,High background,,,,,
,80202006004,B,NGC_3783,25366.8919,174.79,-37.7274,176.1597,0,N,High background,,,,,
,80202012002,B,H_1743m322,65862.5688,266.59,-32.2166,155.2824,1,Y,"PSF bleed, no SL",,,,,
,80202012002,B,H_1743m322,65862.5688,266.59,-32.2166,155.2824,1,Y,"PSF bleed, no SL",,,,,
,80202012004,B,H_1743m322,65688.1101,266.60,-32.2165,155.5985,1,Y,"PSF bleed, no SL",,,,,
,80202012004,B,H_1743m322,65688.1101,266.60,-32.2165,155.5985,1,Y,"PSF bleed, no SL",,,,,
,80202014006,A,IGRJ17091m3624,48392.9076,257.32,-36.3868,164.4916,0,N,"PSD Bleed, no SL",,,,,
,80202027002,B,GRO_J1744m28,28822.7225,266.17,-28.7043,153.0917,1,Y,No SL,,,,,
,80202027002,B,GRO_J1744m28,28822.7225,266.17,-28.7043,153.0917,1,Y,No SL,,,,,
,80301307004,A,FRB_121102,17392.8843,83.03,33.1784,153.3114,0,N,Elevated background??,,,,,
,80301307004,B,FRB_121102,17392.8843,83.03,33.1784,153.3114,1,N,Elevated background??,,,,,
,80301307004,B,FRB_121102,17392.8843,83.03,33.1784,153.3114,1,N,Elevated background??,,,,,
,80301307010,A,FRB_121102,18744.8194,83.02,33.1649,152.2297,2,N,Elevated background?,,,,,
,80301307010,B,FRB_121102,18744.8194,83.02,33.1649,152.2297,1,N,High background,,,,,
,80301307010,B,FRB_121102,18744.8194,83.02,33.1649,152.2297,1,N,High background,,,,,
,80302302006,A,Swift_J1658d2m4242,28244.5769,254.58,-42.6804,161.8368,1,Y,PSF bleed (but SL on FPMB),,,,,
,80302302008,A,Swift_J1658d2m4242,26714.1436,254.59,-42.6828,163.3074,1,Y,PSF bleed (but SL on FPMB),,,,,
,80302302010,A,Swift_J1658d2m4242,29102.0012,254.59,-42.6817,167.8524,2,N,PSF bleed (cool one),,,,,
,80302304004,A,GX_339m4,17982.3345,255.64,-48.8046,2.3965,0,Y,"PSF bleed, no SL",,,,,
,80302304004,B,GX_339m4,17982.3345,255.64,-48.8046,2.3965,1,N,PSF bleed,,,,,
,80302304004,B,GX_339m4,17982.3345,255.64,-48.8046,2.3965,1,N,PSF bleed,,,,,
,80302304005,A,GX_339m4,18921.0656,255.65,-48.7984,8.6638,0,Y,"PSF bleed, no SL",,,,,
,80302304005,B,GX_339m4,18921.0656,255.65,-48.7984,8.6638,2,N,"PSF bleed, no SL",,,,,
,80302304005,B,GX_339m4,18921.0656,255.65,-48.7984,8.6638,2,N,"PSF bleed, no SL",,,,,
,80401312002,A,GRS_1915p105,26166.4891,288.78,10.9768,107.4858,1,Y,PSF bleed,,,,,
,80401312002,B,GRS_1915p105,26166.4891,288.78,10.9768,107.4858,1,Y,PSF bleed,,,,,
,80401312002,B,GRS_1915p105,26166.4891,288.78,10.9768,107.4858,1,Y,PSF bleed,,,,,
,80402303002,A,MAXI_J1813m095,20544.7577,273.41,-9.5138,158.7707,0,Y,"PSF bleed, no SL",,,,,
,80402303002,B,MAXI_J1813m095,20544.7577,273.41,-9.5138,158.7707,1,Y,PSF bleed (maybe faint SL from M1812-12),,,,,
,80402303002,B,MAXI_J1813m095,20544.7577,273.41,-9.5138,158.7707,1,Y,PSF bleed (maybe faint SL from M1812-12),,,,,
,80402303004,A,MAXI_J1813m095,20431.9942,273.41,-9.5133,157.1738,1,Y,"PSF bleed, no SL",,,,,
,80402303004,B,MAXI_J1813m095,20431.9942,273.41,-9.5133,157.1738,1,N,"PSF Bleed, no SL",,,,,
,80402303004,B,MAXI_J1813m095,20431.9942,273.41,-9.5133,157.1738,1,N,"PSF Bleed, no SL",,,,,
,80402303006,A,MAXI_J1813m095,23236.1115,273.41,-9.5139,152.7339,0,Y,"PSF bleed, no SL",,,,,
,80402303006,B,MAXI_J1813m095,23236.1115,273.41,-9.5139,152.7339,1,N,"PSF Bleed, no SL",,,,,
,80402303006,B,MAXI_J1813m095,23236.1115,273.41,-9.5139,152.7339,1,N,"PSF Bleed, no SL",,,,,
,80502303004,A,EXO_1846m031,22656.8239,282.29,-3.1005,344.621,1,N,PSF bleed,,,,,
,80502303004,B,EXO_1846m031,22656.8239,282.29,-3.1005,344.621,1,N,PSF Bleed,,,,,
,80502303004,B,EXO_1846m031,22656.8239,282.29,-3.1005,344.621,1,N,PSF Bleed,,,,,
,80502303008,A,EXO_1846m031,24083.2065,282.29,-3.1078,324.6046,1,N,"PSF bleed, no SL",,,,,
,80502303008,B,EXO_1846m031,24083.2065,282.29,-3.1078,324.6046,2,N,PSF bleed,,,,,
,80502303008,B,EXO_1846m031,24083.2065,282.29,-3.1078,324.6046,2,N,PSF bleed,,,,,
,80502324002,A,MAXI_J0637m430,36798.5032,99.13,-42.8426,187.9759,2,N,"PSF bleed, no SL",,,,,
,80502324002,B,MAXI_J0637m430,36798.5032,99.13,-42.8426,187.9759,0,N,PSF bleed,,,,,
,80502324002,B,MAXI_J0637m430,36798.5032,99.13,-42.8426,187.9759,0,N,PSF bleed,,,,,
,80502324004,A,MAXI_J0637m430,67737.528,99.15,-42.8489,196.2944,2,N,"PSF bleed, no SL",,,,,
,80502325002,A,GX_339m4,18001.0235,255.74,-48.7501,152.1109,2,N,"PSF bleed, no SL",,,,,
,80502325002,B,GX_339m4,18001.0235,255.74,-48.7501,152.1109,0,N,PSF bleed,,,,,
,80502325002,B,GX_339m4,18001.0235,255.74,-48.7501,152.1109,0,N,PSF bleed,,,,,
,80502325004,A,GX_339m4,20302.3817,255.73,-48.7559,156.521,1,N,"PSF bleed, no SL",,,,,
,80502325004,B,GX_339m4,20302.3817,255.73,-48.7559,156.521,0,N,PSF bleed,,,,,
,80502325004,B,GX_339m4,20302.3817,255.73,-48.7559,156.521,0,N,PSF bleed,,,,,
,80502325006,A,GX_339m4,21546.4259,255.74,-48.7602,171.1588,1,N,"PSF bleed, no SL",,,,,
,80502325006,B,GX_339m4,21546.4259,255.74,-48.7602,171.1588,2,N,PSF bleed,,,,,
,80502325006,B,GX_339m4,21546.4259,255.74,-48.7602,171.1588,2,N,PSF bleed,,,,,
,80502325008,A,GX_339m4,22395.472,255.74,-48.7578,181.4432,2,N,"PSF bleed, no SL",,,,,
,90001010002,A,XTE_J1859p083,19838.5951,284.78,8.2742,151.4257,1,Y,"PSF bleed, no SL",,,,,
,90002002002,A,4U1608m52,34674.981,243.12,-52.4292,11.1122,2,N,"PSF bleed, no SL",,,,,
,90002002002,B,4U1608m52,34674.981,243.12,-52.4292,11.1122,2,Y,"PSF bleed, no SL",,,,,
,90002002002,B,4U1608m52,34674.981,243.12,-52.4292,11.1122,2,Y,"PSF bleed, no SL",,,,,
,90101002002,A,2S_1553m542,27415.0546,239.50,-54.4051,188.9071,1,Y,"PSF bleed, no SL",,,,,
,90101002002,B,2S_1553m542,27415.0546,239.50,-54.4051,188.9071,0,Y,PSF bleed,,,,,
,90101002002,B,2S_1553m542,27415.0546,239.50,-54.4051,188.9071,0,Y,PSF bleed,,,,,
,90101003002,A,1RXS_J180408d9m342058,20230.4212,271.06,-34.3215,158.8439,1,Y,PSF bleed (but SL on FPMB),,,,,
,90101006004,A,GS_1354m645,29700.9059,209.48,-64.7579,336.4939,2,Y,"PSF bleed, no SL",,,,,
,90101006004,B,GS_1354m645,29700.9059,209.48,-64.7579,336.4939,2,Y,"PSF bleed, no SL",,,,,
,90101006004,B,GS_1354m645,29700.9059,209.48,-64.7579,336.4939,2,Y,"PSF bleed, no SL",,,,,
,90101006006,A,GS_1354m645,35347.2621,209.47,-64.7432,356.5309,2,Y,"PSF bleed, no SL",,,,,
,90101006006,B,GS_1354m645,35347.2621,209.47,-64.7432,356.5309,0,Y,"PSF bleed, no SL",,,,,
,90101006006,B,GS_1354m645,35347.2621,209.47,-64.7432,356.5309,0,Y,"PSF bleed, no SL",,,,,
,90101009002,A,Rapid_Burster,46648.8785,263.32,-33.403,340.4116,2,Y,PSF bleed (something on FPMB edge),,,,,
,90101012002,A,AX_J1745d6m2901,45113.6966,266.38,-29.0565,331.6388,1,Y,PSF bleed (SL on FPMB),,,,,
,90101017002,B,SMC_X2,26720.2316,13.74,-73.7067,256.7489,2,N,SL (SMC source?),,,,,
,90101017002,B,SMC_X2,26720.2316,13.74,-73.7067,256.7489,2,N,SL (SMC source?),,,,,
,90101022002,B,Swift_J174540d7m290015,33849.3404,266.44,-28.9864,152.7714,2,Y,PSF Bleed,,,,,
,90101022002,B,Swift_J174540d7m290015,33849.3404,266.44,-28.9864,152.7714,2,Y,PSF Bleed,,,,,
,90102002002,A,Her_X1,22469.0238,254.42,35.3313,7.6811,0,N,"PSD Bleed, no SL",,,,,
,90102002002,B,Her_X1,22469.0238,254.42,35.3313,7.6811,2,N,"PSF bleed, no SL",,,,,
,90102002002,B,Her_X1,22469.0238,254.42,35.3313,7.6811,2,N,"PSF bleed, no SL",,,,,
,90102003002,B,SAX_J1808d4m3658,49267.7721,272.13,-36.9541,159.4761,0,Y,"SL on A, PSF bleed on B",,,,,
,90102003002,B,SAX_J1808d4m3658,49267.7721,272.13,-36.9541,159.4761,0,Y,"SL on A, PSF bleed on B",,,,,
,90102014002,A,SMC_X2,24510.0844,13.78,-73.6703,232.894,0,N,"PSF bleed, no SL",,,,,
,90102014002,B,SMC_X2,24510.0844,13.78,-73.6703,232.894,0,N,PSF bleed,,,,,
,90102014002,B,SMC_X2,24510.0844,13.78,-73.6703,232.894,0,N,PSF bleed,,,,,
,90102014004,B,SMC_X2,23058.9468,13.74,-73.695,248.5767,0,N,"PSF bleed, SL on A",,,,,
,90102014004,B,SMC_X2,23058.9468,13.74,-73.695,248.5767,0,N,"PSF bleed, SL on A",,,,,
,90201017002,A,H1658m298,26771.9022,255.55,-29.9204,167.556,1,Y,"PSF bleed, no SL",,,,,
,90201025002,A,1RXS_J170930d2m263927,17730.2839,257.40,-26.6769,241.4783,1,Y,"PSF bleed, no SL",,,,,
,90201025002,B,1RXS_J170930d2m263927,17730.2839,257.40,-26.6769,241.4783,0,Y,"PSF bleed, no SL",,,,,
,90201025002,B,1RXS_J170930d2m263927,17730.2839,257.40,-26.6769,241.4783,0,Y,"PSF bleed, no SL",,,,,
,90201025003,A,1RXS_J170930d2m263927,20441.13,257.40,-26.6712,248.214,2,Y,PSF bleed,,,,,
,90201025003,B,1RXS_J170930d2m263927,20441.13,257.40,-26.6712,248.214,2,Y,PSF Bleed,,,,,
,90201025003,B,1RXS_J170930d2m263927,20441.13,257.40,-26.6712,248.214,2,Y,PSF Bleed,,,,,
,90201026002,B,SWIFT_J174540d2m290037,49025.6759,266.44,-28.9935,193.8349,1,Y,PSF bleed,,,,,
,90201026002,B,SWIFT_J174540d2m290037,49025.6759,266.44,-28.9935,193.8349,1,Y,PSF bleed,,,,,
,90201034002,A,Circinus_ULX5,49811.9047,213.10,-65.3953,6.1176,2,Y,Second point source,,,,,
,90201034002,B,Circinus_ULX5,49811.9047,213.10,-65.3953,6.1176,1,N,Multiple point sources,,,,,
,90201034002,B,Circinus_ULX5,49811.9047,213.10,-65.3953,6.1176,1,N,Multiple point sources,,,,,
,90201035002,A,SMC_X3,21736.9076,13.11,-72.4252,190.2844,2,N,"PSF bleed, second point source",,,,,
,90201035002,B,SMC_X3,21736.9076,13.11,-72.4252,190.2844,2,N,Second point source,,,,,
,90201035002,B,SMC_X3,21736.9076,13.11,-72.4252,190.2844,2,N,Second point source,,,,,
,90202016002,A,SAX_J2103d5p4545,22967.0413,315.92,45.7581,170.0627,2,N,"PSF bleed, no SL",,,,,
,90202016002,B,SAX_J2103d5p4545,22967.0413,315.92,45.7581,170.0627,2,N,"PSF bleed, no SL",,,,,
,90202016002,B,SAX_J2103d5p4545,22967.0413,315.92,45.7581,170.0627,2,N,"PSF bleed, no SL",,,,,
,90202031002,A,V0332p53,25236.4234,53.78,53.1859,153.4395,2,N,"PSF bleed, no SL",,,,,
,90202046002,A,3C_84,22366.8844,49.95,41.4971,324.8059,1,Y,"Extended source, no SL",,,,,
,90202046002,B,3C_84,22366.8844,49.95,41.4971,324.8059,1,Y,"Extended source, no SL",,,,,
,90202046002,B,3C_84,22366.8844,49.95,41.4971,324.8059,1,Y,"Extended source, no SL",,,,,
,90202046004,A,3C_84,28168.767,49.92,41.4878,323.4676,1,Y,"Extended source, no SL",,,,,
,90202046004,B,3C_84,28168.767,49.92,41.4878,323.4676,1,Y,"Extended source, no SL",,,,,
,90202046004,B,3C_84,28168.767,49.92,41.4878,323.4676,1,Y,"Extended source, no SL",,,,,
,90202052002,A,M87,24413.5724,187.68,12.39,33.5337,1,N,"Extended source, no SL",,,,,
,90202052002,B,M87,24413.5724,187.68,12.39,33.5337,0,N,"Extended source, no SL",,,,,
,90202052002,B,M87,24413.5724,187.68,12.39,33.5337,0,N,"Extended source, no SL",,,,,
,90202052004,A,M87,22479.9954,187.67,12.392,30.3978,1,N,"Extended source, no SL",,,,,
,90202052004,B,M87,22479.9954,187.67,12.392,30.3978,2,N,"Extended source, no SL",,,,,
,90202052004,B,M87,22479.9954,187.67,12.392,30.3978,2,N,"Extended source, no SL",,,,,
,90301007002,A,GRS_1716m249,89262.5342,259.88,-25.0527,336.8728,1,Y,"PSF bleed, no SL",,,,,
,90301007002,B,GRS_1716m249,89262.5342,259.88,-25.0527,336.8728,2,Y,"PSF bleed, no SL",,,,,
,90301007002,B,GRS_1716m249,89262.5342,259.88,-25.0527,336.8728,2,Y,"PSF bleed, no SL",,,,,
,90361003005,B,NGC_4993,13622.2389,197.41,-23.3864,12.525,1,N,High background,,,,,
,90361003005,B,NGC_4993,13622.2389,197.41,-23.3864,12.525,1,N,High background,,,,,
,90401308002,A,Swift_J0243d6p6124,27815.7378,40.93,61.4089,296.325,0,Y,"PSF bleed, no SL",,,,,
,90401308002,B,Swift_J0243d6p6124,27815.7378,40.93,61.4089,296.325,2,Y,"PSF bleed, No SL",,,,,
,90401308002,B,Swift_J0243d6p6124,27815.7378,40.93,61.4089,296.325,2,Y,"PSF bleed, No SL",,,,,
,90401309035,A,MAXI_J1820p070,18571.5006,275.08,7.1555,328.464,2,N,"PSF bleed, no SL",,,,,
